num_compra,usuario,nome,Tipo de Mercadoria,Filial,data_compra,valor_compra,Imposto,CPF NA NOTA?
22405614,15236,ARIOSTO,CREME P/ MÃOS,Loja Manicor é ,11/05/2019 19:27:40,R$44.59,R$2.01,Sim
22752429,17315,NILTON,ÓLEO E REP DE PONTAS,Loja Lábrea ,19/05/2019 10:08:54,R$18.38,R$0.83,Sim
22979003,17332,ENEIAS,PROTETOR DIA ÍNTIMO,Loja Lábrea ,25/05/2019 08:58:27,R$69.72,R$3.14,Sim
22924354,17376,ROZANI,HASTE FLEXÍVEL,Loja Lábrea ,23/05/2019 17:59:54,R$117.70,R$5.30,Sim
22135140,24217,JOSELIA,LENÇO DE PAPEL,Loja Lábrea ,06/05/2019 14:56:14,R$52.44,R$2.36,Sim
25010763,25731,LUCIANE,PROTETOR CORPORAL,Loja Lábrea ,01/01/2019 19:06:37,R$118.71,R$5.34,Sim
22450406,25935,PATRICIA,PROTETOR SOLAR,Loja Lábrea ,12/05/2019 15:59:56,R$33.95,R$1.53,Sim
21870597,25945,LEONARDO,ANTISSINAIS,Loja Lábrea ,01/05/2019 18:14:43,R$29.30,R$1.32,Sim
24060935,26001,TIAGO,LIMPEZA FACIAL DERMO,Loja Lábrea ,17/06/2019 10:35:02,R$164.54,R$7.40,Sim
24387079,26026,AUTO,"BASE, CORRETIVO E PÓ",Loja Lábrea ,24/06/2019 14:38:46,R$80.60,R$3.63,Sim
24572415,27210,MARCIA,"BATOM,BRILHO,PRO LAB",Loja Lábrea ,28/06/2019 18:16:54,R$32.30,R$1.45,Sim
24062081,27235,CLEONICE,SOMBRA,Loja Lábrea ,17/06/2019 10:54:41,R$5.98,R$0.27,Sim
23134787,27275,ANEZIA,"LÁPIS, DELINEADOR",Loja Lábrea ,28/05/2019 11:03:53,R$32.78,R$1.47,Sim
23303847,27434,NAILTOM,REG D FUNÇÃO INT SIM,Loja Lábrea ,01/06/2019 11:09:49,R$111.31,R$5.01,Sim
24387160,27465,JACKSON,ANTITUSSÍGENO SIM,Loja Lábrea ,24/06/2019 14:42:28,R$10.02,R$0.45,Sim
22762192,27517,DANIEL,BRONCODILATADOR REF,Loja Lábrea ,19/05/2019 13:01:26,R$51.00,R$2.30,Sim
25208437,27583,ROSIANE,ANTIGOTOSO REF,Loja Lábrea ,11/01/2019 21:17:52,R$102.57,R$4.62,Sim
22564263,27605,PAULO,ANTICONCEPCIONAL REF,Loja Lábrea ,14/05/2019 20:36:04,R$98.56,R$4.44,Sim
23398211,27632,EUGENIO,ANTIULCEROSO REF,Loja Lábrea ,03/06/2019 16:15:05,R$49.20,R$2.21,Sim
25549370,27688,RAIMUNDO,ANTIASMÁTICO REF,Loja Lábrea ,18/01/2019 18:03:09,R$105.17,R$4.73,Sim
22990332,27766,AREOLINA,ANTIARTRÍTICO REF,Loja Lábrea ,25/05/2019 13:25:23,R$38.26,R$1.72,Sim
24030169,27783,OZANIRA,ANTI-HIPERTENSIV REF,Loja Lábrea ,16/06/2019 15:40:15,R$42.10,R$1.89,Sim
24857249,27792,MIQUEIAS,ANTIENXAQUECOSO REF,Loja Lábrea ,04/01/2019 18:55:10,R$218.21,R$9.82,Sim
23398681,27869,NADIJANARA,VASODILATADOR REF,Loja Lábrea ,03/06/2019 16:27:57,R$15.87,R$0.71,Sim
22835739,27909,LUIZ,ANTIVARICOSO REF,Loja Lábrea ,21/05/2019 12:31:08,R$34.87,R$1.57,Sim
25146650,27912,GEDEAO,ANTIFADIGA REF,Loja Lábrea ,10/01/2019 18:01:59,R$17.54,R$0.79,Sim
23222460,28026,FABRIZIO,ANTIARTRÓSICO REF,Loja Lábrea ,30/05/2019 10:51:46,R$5.57,R$0.25,Sim
23962964,28032,NATALINA,ANTITUSSÍGENO REF,Loja Lábrea ,15/06/2019 11:35:30,R$13.36,R$0.60,Sim
26002830,28043,AUTO,HIPOGLICEMI ORAL REF,Loja Lábrea ,26/01/2019 19:54:55,R$26.72,R$1.20,Sim
22315242,28069,DANIEL,ANTIHELMÍNTICO REF,Loja Lábrea ,10/05/2019 09:55:56,R$4.89,R$0.22,Sim
25556725,28107,ILCIA,ANTIVERTIGINOSO REF,Loja Lábrea ,18/01/2019 19:24:22,R$14.78,R$0.67,Sim
23855700,28181,ANA,ESTIMULANTE REF,Loja Lábrea ,12/06/2019 20:26:43,R$9.71,R$0.44,Sim
26216645,28211,JULIANA,ANTIESPASMÓDICO REF,Loja Lábrea ,30/01/2019 17:58:20,R$40.11,R$1.80,Sim
23750183,28300,GABRIEL,REP DE FLORA INT REF,Loja Lábrea ,10/06/2019 18:52:53,R$35.99,R$1.62,Sim
23843081,29776,AMANDA,DIURÉTICO REF,Loja Lábrea ,12/06/2019 17:55:25,R$8.65,R$0.39,Sim
23890605,30646,ANDERSON,ANTIÁCIDO REF,Loja Lábrea ,13/06/2019 17:49:50,R$15.53,R$0.70,Sim
24510399,30997,TALITA,ANTIDIARREICO REF,Loja Lábrea ,27/06/2019 11:36:49,R$35.39,R$1.59,Sim
24717119,31998,SELMA,TRAT D DISF ERET REF,Loja Lábrea ,01/01/2019 18:52:24,R$11.79,R$0.53,Sim
25524473,32005,THAIS,ANTILIPÊMICO REF,Loja Lábrea ,18/01/2019 11:48:08,R$13.96,R$0.63,Sim
24397262,32361,ESTELLAYNE,CICATRIZANTE REF,Loja Lábrea ,24/06/2019 18:56:52,R$10.13,R$0.46,Sim
24257694,32458,PAULIANE,ANTIGLAUCOMATOSO REF,Loja Lábrea ,21/06/2019 18:00:40,R$15.20,R$0.68,Sim
24097536,32990,ELIANA,LUBRIFICA OCULAR REF,Loja Lábrea ,18/06/2019 11:09:54,R$21.84,R$0.98,Sim
23603252,33352,EVANDRA,CERUMINOLÍTICO REF,Loja Lábrea ,01/06/2019 18:12:27,R$19.58,R$0.88,Sim
21918860,33493,ALEXSANDRO,DESCONGES OCULAR REF,Loja Lábrea ,02/05/2019 18:00:37,R$23.31,R$1.05,Sim
24524290,33881,JERUZA,ANTIAGREGR PLAQ REF,Loja Lábrea ,27/06/2019 14:30:56,R$41.94,R$1.89,Sim
22990780,34798,LEYDE,ANTICOAGULANTE REF,Loja Lábrea ,25/05/2019 13:29:55,R$193.18,R$8.69,Sim
24155556,35417,EDUARDA,AUX TRAT OBESIDA REF,Loja Lábrea ,19/06/2019 18:11:13,R$17.69,R$0.80,Sim
23817870,35553,MAIRA,ANTINEURÍTICO REF,Loja Lábrea ,12/06/2019 10:54:22,R$37.68,R$1.70,Sim
23533131,35958,SIMONE,ANTIARRÍTMICO REF,Loja Lábrea ,06/06/2019 10:33:09,R$23.62,R$1.06,Sim
22717750,36023,GEZIELA,ANTI-HEMORRÁGICO REF,Loja Lábrea ,18/05/2019 13:38:37,R$112.92,R$5.08,Sim
22267821,36179,REBECA,TRAT D GRIP RESF REF,Loja Lábrea ,09/05/2019 11:23:24,R$13.73,R$0.62,Sim
23635721,36545,DHULEN,ANTIFLATULENTO REF,Loja Lábrea ,08/06/2019 13:40:20,R$130.93,R$5.89,Sim
25066746,38053,CATARINE,CALMANTE REF,Loja Lábrea ,09/01/2019 10:26:59,R$38.48,R$1.73,Sim
22886090,38950,MARIA,ANTITABAGISMO REF,Loja Lábrea ,22/05/2019 18:14:35,R$18.28,R$0.82,Sim
23963749,39046,ZENILSON,ANTIVIRAL GEN,Loja Lábrea ,15/06/2019 11:46:35,R$116.18,R$5.23,Sim
22058762,39532,AUTO,ANTILIPÊMICO SIM,Loja Manicor é ,05/05/2019 09:57:08,R$2.63,R$0.12,Sim
23359153,40501,AMARILDO,ANTIGOTOSO SIM,Loja Lábrea ,02/06/2019 12:50:58,R$45.44,R$2.04,Sim
22449048,40859,RODRIGO,ANTI-INF ESTEROI SIM,Loja Lábrea ,12/05/2019 15:39:13,R$41.01,R$1.85,Sim
23359282,41405,ANA,ANTIDIARREICO SIM,Loja Lábrea ,02/06/2019 12:52:28,R$81.87,R$3.68,Sim
22058813,42063,MILIANE,ANTIESPASMÓDICO SIM,Loja Manicor é ,05/05/2019 09:57:50,R$9.58,R$0.43,Sim
25759101,42930,ALLAN,ANTIVARICOSO SIM,Loja Manicor é ,22/01/2019 13:39:28,R$87.44,R$3.93,Sim
25054289,44832,LUZINEIDE,ANTIFADIGA SIM,Loja Autazes,08/01/2019 18:29:01,R$23.75,R$1.07,Sim
24074173,44997,SIDNEY,HIPOGLICEMI ORAL GEN,Loja Autazes,17/06/2019 13:15:59,R$45.36,R$2.04,Sim
24981571,45992,HELIO,ANTIULCEROSO SIM,Loja Autazes,01/01/2019 11:37:24,R$7.00,R$0.32,Sim
21921086,46571,JOHNNATTHAS,ANTICONCEPCIONAL SIM,Loja Manicor é ,02/05/2019 18:33:08,R$51.04,R$2.30,Sim
25935703,46613,SUELLEN,HORMÔNIO SIM,Loja Manicor é ,25/01/2019 18:10:39,R$113.52,R$5.11,Sim
24061300,50567,JOHNE,ANTIGLAUCOMATOSO SIM,Loja Lábrea ,17/06/2019 10:42:33,R$51.71,R$2.33,Sim
24914003,51493,SIMONE,ANTIVERTIGINOSO SIM,Loja Lábrea ,05/01/2019 20:17:35,R$69.02,R$3.11,Sim
22061059,51887,JOZINALDO,REM D CALOS VERU SIM,Loja Lábrea ,05/05/2019 10:33:10,R$4.52,R$0.20,Sim
25149249,52221,LUILMA,ANTI-HEMORRÁGICO SIM,Loja Manicor é ,10/01/2019 18:37:01,R$9.98,R$0.45,Sim
25150520,52284,PRISCILA,ESTIMULANTE SIM,Loja Manicor é ,10/01/2019 18:52:45,R$26.46,R$1.19,Sim
24440220,52711,DENIS,ANTIFLATULENTO SIM,Loja Lábrea ,25/06/2019 19:13:17,R$157.07,R$7.07,Sim
26280996,54894,ICARO,REIDRATAÇÃO ORAL SIM,Loja Manicor é ,31/01/2019 18:38:36,R$63.59,R$2.86,Sim
23385822,56253,GLENDA,TRAT D GRIP RESF SIM,Loja Lábrea ,03/06/2019 10:35:56,R$30.54,R$1.37,Sim
23690196,56417,INGRA,ANTI-HEMORROIDA SIM,Loja Lábrea ,09/06/2019 12:55:02,R$84.38,R$3.80,Sim
23028414,56424,RAFAELA,CICATRIZANTE SIM,Loja Lábrea ,25/05/2019 19:30:11,R$75.97,R$3.42,Sim
26088639,56902,NATHALIA,HEPATOPROTETOR SIM,Loja Lábrea ,28/01/2019 11:55:42,R$32.72,R$1.47,Sim
23787949,57782,NADSON,CALMANTE SIM,Loja Lábrea ,11/06/2019 16:43:56,R$122.52,R$5.51,Sim
22985362,57941,LEANDRO,ANTI-HEMORRÁGICO GEN,Loja Lábrea ,25/05/2019 11:37:10,R$67.04,R$3.02,Sim
25177033,58425,AUTO,ANTIOSTEOPORÓTIC GEN,Loja Lábrea ,11/01/2019 12:30:35,R$117.71,R$5.30,Sim
26021207,58867,WOLLACE,ANTILIPÊMICO GEN,Loja Lábrea ,27/01/2019 10:28:12,R$67.70,R$3.05,Sim
22011376,59013,KAIK,BRONCODILATADOR GEN,Loja Lábrea ,04/05/2019 12:47:41,R$5.80,R$0.26,Sim
22011375,59562,MARIVONE,RELAXANTE MUSCUL GEN,Loja Lábrea ,04/05/2019 12:46:01,R$4.88,R$0.22,Sim
24835208,60322,YVELIZE,ANTIAGREGAN PLAQ GEN,Loja Lábrea ,04/01/2019 12:35:39,R$4.88,R$0.22,Sim
23227256,60800,AUTO,ANTIEMÉTICO GEN,Loja Lábrea ,30/05/2019 12:26:11,R$26.80,R$1.21,Sim
24240799,63292,OTAVIO,TRAT D HIP PROST GEN,Loja Lábrea ,21/06/2019 13:10:14,R$4.64,R$0.21,Sim
22012768,64194,FABIANA,DIURÉTICO GEN,Loja Lábrea ,04/05/2019 13:11:54,R$4.64,R$0.21,Sim
26088772,66213,LUCAS,DESPIGMENTANTE GEN,Loja Autazes,28/01/2019 11:58:15,R$7.18,R$0.32,Sim
24523055,66657,MONICA,ANTIENXAQUECOSO GEN,Loja Manicor é ,27/06/2019 14:18:05,R$17.35,R$0.78,Sim
25369559,66685,MARINETE,AUX TRAT OBESIDA GEN,Loja Manicor é ,15/01/2019 10:59:15,R$15.12,R$0.68,Sim
21922250,68213,ANDRE,HORMÔNIO GEN,Loja Autazes,02/05/2019 18:48:52,R$15.06,R$0.68,Sim
25353945,69199,ALEXANDRE,ANTIGLAUCOMATOSO GEN,Loja Autazes,14/01/2019 19:19:39,R$48.65,R$2.19,Sim
21999220,70314,MARIA,ANTIACNEICO REF,Loja Autazes,04/05/2019 08:45:28,R$13.46,R$0.61,Sim
23186506,70643,ROBSON,NUTRACÊUTICO REF,Loja Lábrea ,29/05/2019 13:52:43,R$11.98,R$0.54,Sim
23699205,70749,JONAS,ANSIOLÍTICOS REF,Loja Lábrea ,09/06/2019 16:28:08,R$15.62,R$0.70,Sim
25558151,70878,FABIO,HIPNÓTICO-SEDATI GEN,Loja Lábrea ,18/01/2019 19:42:01,R$10.06,R$0.45,Sim
25643999,71315,AMANDA,ANTICONVULSIVANT REF,Loja Lábrea ,20/01/2019 13:12:01,R$38.32,R$1.72,Sim
22220826,71356,SIDNEY,ANTIDEPRESSIVO REF,Loja Lábrea ,08/05/2019 13:13:11,R$5.05,R$0.23,Sim
25884476,72185,JAMES,HIPNÓTICO-SEDATI REF,Loja Lábrea ,24/01/2019 19:21:56,R$14.42,R$0.65,Sim
23495503,73038,ELIAS,ANTIPSICÓTICO REF,Loja Lábrea ,05/06/2019 14:03:47,R$14.01,R$0.63,Sim
25475238,73232,JULIO,ANTIANGINOSO REF,Loja Lábrea ,17/01/2019 13:41:03,R$1.99,R$0.09,Sim
22220774,73442,NATALIA,ANTIENVELHECIMENTO,Loja Lábrea ,08/05/2019 13:12:01,R$4.66,R$0.21,Sim
24635235,73602,ELEN,ÁGUA TERMAL,Loja Lábrea ,29/06/2019 20:35:38,R$16.84,R$0.76,Sim
25079914,73870,RICARDO,APAR RESPIRATÓRIO,Loja Lábrea ,09/01/2019 13:34:54,R$8.33,R$0.37,Sim
22766711,74120,ALLAN,CURATIVO,Loja Lábrea ,19/05/2019 14:34:09,R$1.80,R$0.08,Sim
25663588,74155,MARCIA,ALGODÃO,Loja Manicor é ,20/01/2019 17:54:02,R$49.33,R$2.22,Sim
24583480,74291,LAZARO,HIDRADANTE CORPORAL,Loja Manicor é ,28/06/2019 21:15:16,R$127.82,R$5.75,Sim
22505800,74640,ELISANGELA,SHAMPOO DERMO,Loja Manicor é ,13/05/2019 15:10:29,R$30.58,R$1.38,Sim
24388717,74641,SUSY,DESODORANTE DERMO,Loja Manicor é ,24/06/2019 15:15:30,R$22.00,R$0.99,Sim
23719165,75918,ANGELA,CONDICIONADOR DERMO,Loja Manicor é ,09/06/2019 21:48:40,R$39.37,R$1.77,Sim
25341850,76674,BARBARA,REPARADOR DE PONTAS,Loja Manicor é ,14/01/2019 16:13:54,R$11.43,R$0.51,Sim
25620955,76693,EDILANE,PROTET SOLAR FACIAL,Loja Manicor é ,19/01/2019 21:01:38,R$65.51,R$2.95,Sim
24918906,76698,VANESSA,HIDRATANTE FACIAL,Loja Manicor é ,05/01/2019 21:48:51,R$77.99,R$3.51,Sim
23404412,76878,ALDEANE,PÓ/BASE FACIAL DERMO,Loja Manicor é ,03/06/2019 19:44:14,R$30.42,R$1.37,Sim
23404227,77215,ELIANE,ANTIRRUGAS,Loja Manicor é ,03/06/2019 19:37:26,R$19.96,R$0.90,Sim
23388330,77318,KETLYEEN,ACESSÓRIOS DE PRIMEI,Loja Manicor é ,03/06/2019 11:39:41,R$41.06,R$1.85,Sim
23715024,77654,TAMMARA,SABONETE/GEL P/BANHO,Loja Lábrea ,09/06/2019 20:06:56,R$76.59,R$3.45,Sim
23824625,77695,ADORA,MEIA DE COMPRESSÃO,Loja Manicor é ,12/06/2019 13:11:18,R$68.21,R$3.07,Sim
23116762,78542,SILVANIRA,AMAMENTAÇÃO,Loja Manicor é ,27/05/2019 18:06:37,R$46.79,R$2.11,Sim
25329629,81207,ANTONIA,ESFOLIANT ELÉT ACESS,Loja Manicor é ,14/01/2019 12:32:06,R$63.60,R$2.86,Sim
26007092,81500,CAMILA,COL DE FEZES E URINA,Loja Lábrea ,26/01/2019 20:59:32,R$88.78,R$4.00,Sim
24682277,82090,WALERIA,MEDIDOR DE GLICOSE,Loja Lábrea ,30/06/2019 20:26:12,R$2.00,R$0.09,Sim
24301593,82710,ELIS,LANCETAS E TIRAS,Loja Autazes,22/06/2019 17:22:06,R$12.70,R$0.57,Sim
23340477,82752,SANDRA,ÁLCOOL,Loja Lábrea ,01/06/2019 19:45:24,R$14.43,R$0.65,Sim
22890151,83091,DEBORA,FITA ADESIVA,Loja Autazes,22/05/2019 19:24:01,R$7.00,R$0.32,Sim
25725665,83270,SHIRLEY,DILATADOR NASAL,Loja Autazes,21/01/2019 18:12:31,R$27.96,R$1.26,Sim
24573476,84311,LUZIANA,TESTES DE GRAVIDEZ,Loja Autazes,28/06/2019 18:29:58,R$16.38,R$0.74,Sim
24573535,86436,PATRICIA,AGULHAS E SERINGAS,Loja Autazes,28/06/2019 18:31:32,R$7.00,R$0.32,Sim
24117229,86755,FREIDSON,ABSORVENTE P/SEIOS,Loja Autazes,18/06/2019 18:05:47,R$26.62,R$1.20,Sim
22890055,86994,PRISCILA,ACESS P/CORPO E BANH,Loja Autazes,22/05/2019 19:21:28,R$36.94,R$1.66,Sim
24705222,87089,ADRIANE,PROTETOR SOLAR INFAN,Loja Autazes,01/01/2019 13:59:23,R$20.84,R$0.94,Sim
23398207,88511,LADY,UMIDIFICADOR,Loja Autazes,03/06/2019 16:16:08,R$22.49,R$1.01,Sim
23398245,88636,FERNANDA,ESFOLIANTE,Loja Autazes,03/06/2019 16:17:24,R$7.00,R$0.32,Sim
23203788,88900,CAYO,MINERAIS REF,Loja Autazes,29/05/2019 18:35:08,R$7.00,R$0.32,Sim
26293960,89606,TIAGO,ANTICELULITE E FIRMA,Loja Autazes,31/01/2019 21:29:47,R$5.59,R$0.25,Sim
23203605,89860,ANDREIA,MEDIDOR DE PRESSÃO,Loja Autazes,29/05/2019 18:33:38,R$15.78,R$0.71,Sim
23295465,90129,ANA,ÓLEOS,Loja Autazes,31/05/2019 20:11:14,R$19.03,R$0.86,Sim
25336124,91682,AUTO,ANTIESTRIAS E FIRMAD,Loja Autazes,14/01/2019 14:28:11,R$33.40,R$1.50,Sim
25012695,91735,TELMA,TOALHA UMEDECIDA,Loja Autazes,01/01/2019 19:35:47,R$9.58,R$0.43,Sim
22469557,91776,DANIEL,DUCHA GINECOLÓGICA,Loja Autazes,12/05/2019 19:53:11,R$25.66,R$1.15,Sim
24966158,91864,FABIANA,CREME DE MASSAGEM,Loja Autazes,06/01/2019 20:37:42,R$7.00,R$0.32,Sim
25618599,91905,SANDRA,SAB LIQ FITOTERÁPICO,Loja Manicor é ,19/01/2019 20:29:09,R$49.44,R$2.22,Sim
25618714,92014,ROBERTO,FORT D CABELOS E UNH,Loja Manicor é ,19/01/2019 20:30:49,R$131.00,R$5.90,Sim
25747237,92210,MATHEUS,GEL ANTISSÉPTICO,Loja Autazes,22/01/2019 10:23:28,R$44.85,R$2.02,Sim
22397138,92430,VALBNER,ÔMEGA 3 E 6,Loja Lábrea ,11/05/2019 17:55:58,R$9.81,R$0.44,Sim
24149551,92752,FABIULA,ASPIRADOR NASAL,Loja Lábrea ,19/06/2019 16:12:31,R$5.58,R$0.25,Sim
25040243,93688,DEBORA,HIPOGLICEMI ORAL SIM,Loja Manicor é ,08/01/2019 13:08:25,R$34.90,R$1.57,Sim
23735721,94034,ANA,PROTETOR DE MAMILO,Loja Manicor é ,10/06/2019 13:40:59,R$80.84,R$3.64,Sim
23165827,94282,ROSANA,CHOCOLATE EM PÓ,Loja Lábrea ,28/05/2019 21:00:23,R$8.60,R$0.39,Sim
22806997,94454,ROSINEIA,CEREAL,Loja Manicor é ,20/05/2019 13:41:18,R$61.40,R$2.76,Sim
22455485,94696,STEPHANY,BARRAS DE CEREAL,Loja Autazes,12/05/2019 17:06:36,R$8.54,R$0.38,Sim
22298093,94893,KELBIA,BISCOITOS,Loja Autazes,09/05/2019 19:23:47,R$17.20,R$0.77,Sim
25052833,95409,ESCARLET,LEITE EM PÓ,Loja Autazes,08/01/2019 17:57:09,R$21.14,R$0.95,Sim
23744585,95502,ANDRESSA,FÓRMULAS INFANTIS,Loja Autazes,10/06/2019 16:37:39,R$9.17,R$0.41,Sim
26042283,95755,HALEF,COMPL ALIMENTAR INF,Loja Autazes,27/01/2019 16:00:52,R$17.76,R$0.80,Sim
22370825,96375,LUMA,PAPINHAS,Loja Manicor é ,11/05/2019 11:09:20,R$59.04,R$2.66,Sim
23405347,96564,INGRID,ACHOCOLATADO,Loja Autazes,03/06/2019 20:23:16,R$27.02,R$1.22,Sim
22277489,96633,PATRICIA,SORVETE E PICOLÉ,Loja Autazes,09/05/2019 14:38:22,R$3.99,R$0.18,Sim
25188629,97520,JOCINEIA,TÔNICO ADSTRINGENTE,Loja Autazes,11/01/2019 16:17:21,R$27.25,R$1.23,Sim
21930864,98056,LUCIANE,ACESS DE MAQUIAGEM,Loja Lábrea ,02/05/2019 21:30:00,R$3.94,R$0.18,Sim
25052273,99594,WANDERLUCIO,"LOÇÃO,GEL E ÓLEO PÓS",Loja Manicor é ,08/01/2019 17:44:17,R$41.45,R$1.87,Sim
25727696,100711,MITCHEL,BEBIDA ENERGÉTICA,Loja Manicor é ,21/01/2019 18:36:44,R$62.76,R$2.82,Sim
24297356,100986,ALEKSON,ACESS P/MÃOS E PÉS,Loja Lábrea ,22/06/2019 16:20:25,R$8.32,R$0.37,Sim
22636780,101325,MARIA,ACESSÓRIO P/BANHO,Loja Lábrea ,16/05/2019 14:09:22,R$16.26,R$0.73,Sim
22180973,102553,MICHELLE,TESOURA E CORTADOR D,Loja Lábrea ,01/05/2019 16:52:27,R$5.89,R$0.27,Sim
24523738,103376,ROBERTO,ACESSÓRIOS P/CABELO,Loja Lábrea ,27/06/2019 14:25:31,R$8.21,R$0.37,Sim
24523824,104187,DANIELE,ACESS P/HIGIENE BUC,Loja Lábrea ,27/06/2019 14:26:31,R$0.84,R$0.04,Sim
24852089,105092,RINALDO,COMPL ALIMENTAR,Loja Lábrea ,04/01/2019 17:50:43,R$5.10,R$0.23,Sim
25977062,105106,KELY,GOMA DE MASCAR,Loja Lábrea ,26/01/2019 14:00:57,R$21.78,R$0.98,Sim
22517179,105835,RENATA,DOCES,Loja Manicor é ,13/05/2019 19:43:16,R$27.68,R$1.25,Sim
26063185,106031,KAREN,PÃO/TOR/PANET/BOLINH,Loja Manicor é ,27/01/2019 19:46:42,R$25.16,R$1.13,Sim
24208831,107720,MARCIO,TOALHA UMED GERIÁTRI,Loja Autazes,20/06/2019 17:33:01,R$10.56,R$0.48,Sim
24304908,108374,USIAS,ACESSÓRIOS CINE FOTO,Loja Lábrea ,22/06/2019 18:01:40,R$25.27,R$1.14,Sim
21984092,109053,PAULIANNY,COIFA 1,Loja Lábrea ,03/05/2019 19:06:34,R$125.35,R$5.64,Sim
24494631,110111,BRUNO,LAVA LOUÇA 2,Loja Lábrea ,26/06/2019 20:23:41,R$194.68,R$8.76,Sim
22695983,110442,JERONIMO,ARCA BUF/BALC SALA,Loja Lábrea ,17/05/2019 18:40:45,R$119.07,R$5.36,Sim
24157961,111306,JESSICA,LVR FICÇÃO/SUSPENSE,Loja Lábrea ,19/06/2019 18:50:05,R$113.93,R$5.13,Sim
24660262,111908,KELLEN,CANIVETE,Loja Lábrea ,30/06/2019 13:41:55,R$131.72,R$5.93,Sim
22482574,112228,MARCELA,HD EXTERNO,Loja Lábrea ,13/05/2019 09:26:46,R$134.60,R$6.06,Sim
25047664,114003,AUTO,ACESS MÁQ E MOTORES,Loja Manicor é ,08/01/2019 15:55:31,R$18.65,R$0.84,Sim
25390694,114162,HEVERTON,BREGA&POPULAR,Loja Manicor é ,15/01/2019 18:27:21,R$67.99,R$3.06,Sim
26174820,114643,FRANCISCO,SPLIT 8501 À 10000,Loja Autazes,29/01/2019 20:23:14,R$359.76,R$16.19,Sim
23807396,114728,FABIANA,SPLIT INV 8501À10000,Loja Manicor é ,11/06/2019 21:53:25,R$339.36,R$15.27,Sim
23325342,115179,EUDI,SPLIT ACIMA DE 30000,Loja Autazes,01/06/2019 16:19:38,R$835.68,R$37.61,Sim
22146025,116866,PEDRO,SPLIT 10001 À 18000,Loja Manicor é ,06/05/2019 18:36:15,R$684.00,R$30.78,Sim
22538218,117947,GABRIEL,SPLIT 18001 À 30000,Loja Autazes,14/05/2019 14:08:25,R$708.00,R$31.86,Sim
24497650,118174,CAIO,JANELA ATÉ 8500 BTUS,Loja Autazes,26/06/2019 21:54:16,R$3.68,R$0.17,Sim
24715439,118181,SORAYA,JANELA 8501 À 10000,Loja Autazes,01/01/2019 18:19:56,R$7.18,R$0.32,Sim
25772028,118494,RUANE,TANQUINHO/SEMI-AUTOM,Loja Autazes,22/01/2019 16:57:38,R$24.78,R$1.12,Sim
26095092,118714,ALDEANY,ARM AÉREO COZ AÇO,Loja Autazes,28/01/2019 13:15:50,R$14.47,R$0.65,Sim
25394911,118784,IRISMAR,KIT COZINHA DE AÇO,Loja Manicor é ,15/01/2019 20:19:36,R$18.15,R$0.82,Sim
23937840,119021,MARIA,TABLET,Loja Autazes,14/06/2019 18:16:58,R$5.18,R$0.23,Sim
23570081,119512,BIANCA,SYSTEM,Loja Autazes,06/06/2019 21:36:17,R$9.04,R$0.41,Sim
23466778,120083,EDRIA,"TV LED DE 32""",Loja Autazes,04/06/2019 19:35:19,R$640.32,R$28.81,Sim
25050162,120802,ADRIANA,SMART MULTISIM LIVRE,Loja Autazes,08/01/2019 16:55:31,R$200.28,R$9.01,Sim
24535632,120857,NAILSON,"TV LED DE 48"" À 54""",Loja Autazes,27/06/2019 19:55:19,R$632.16,R$28.45,Sim
25385289,121187,ANY,SMARTPHONE LIVRE,Loja Autazes,15/01/2019 16:00:53,R$76.56,R$3.45,Sim
23523518,121202,SAMARA,"TV LED DE 40"" À 43""",Loja Manicor é ,05/06/2019 21:24:17,R$369.60,R$16.63,Sim
23379147,121220,DOREYAN,"TV 4K ATÉ 59""",Loja Autazes,02/06/2019 20:38:31,R$473.76,R$21.32,Sim
23715612,122852,MARCIA,"TV 4K DE 60"" À 69""",Loja Autazes,09/06/2019 20:18:01,R$495.12,R$22.28,Sim
23118113,122983,CARLA,"TV LED DE 21"" À 24""",Loja Manicor é ,27/05/2019 19:36:05,"R$1,812.48",R$81.56,Sim
25279959,123023,ADAILSON,FERRO SECO,Loja Autazes,13/01/2019 13:51:36,R$11.76,R$0.53,Sim
22610296,123700,MARIA,PROCESSADOR ALIMENTO,Loja Manicor é ,15/05/2019 21:00:36,R$6.00,R$0.27,Sim
23634000,123747,JOSENIRA,GRILL,Loja Lábrea ,08/06/2019 13:04:38,R$16.19,R$0.73,Sim
26026910,124417,WALLINY,SANDUICHEIRA,Loja Lábrea ,27/01/2019 11:57:16,R$12.30,R$0.55,Sim
23634976,124917,ANTONIA,CAFETEIRA,Loja Lábrea ,08/06/2019 13:26:39,R$4.64,R$0.21,Sim
26028739,124976,ELIJARLE,MIXER,Loja Lábrea ,27/01/2019 12:26:55,R$4.64,R$0.21,Sim
22515399,125079,LUCIANO,ASPIRADOR,Loja Lábrea ,13/05/2019 19:05:22,R$39.46,R$1.78,Sim
25109857,125452,ALDIRLEY,SALA DE JANTAR 5 PÇS,Loja Lábrea ,09/01/2019 21:34:38,R$12.27,R$0.55,Sim
26136769,126637,PAULO,COPA 04 PEÇAS,Loja Lábrea ,29/01/2019 09:40:23,R$65.65,R$2.95,Sim
25345324,126656,PAULO,BICICL ADULTO MASC,Loja Manicor é ,14/01/2019 17:12:16,R$59.01,R$2.66,Sim
